IPTV-01,#genre#
河南卫视,http://218.1.138.153:9003/hls/31/index.m3u8
浙江卫视,http://218.1.138.153:9003/hls/32/index.m3u8
深圳卫视,http://218.1.138.153:9003/hls/33/index.m3u8
湖北卫视,http://218.1.138.153:9003/hls/34/index.m3u8
湖南卫视,http://218.1.138.153:9003/hls/21/index.m3u8
贵州卫视,http://218.1.138.153:9003/hls/37/index.m3u8
辽宁卫视,http://218.1.138.153:9003/hls/38/index.m3u8
黑龙江卫视,http://218.1.138.153:9003/hls/40/index.m3u8
上海新闻,http://218.1.138.153:9003/hls/18/index.m3u8
东方财经,http://218.1.138.153:9003/hls/17/index.m3u8
五星体育,http://218.1.138.153:9003/hls/16/index.m3u8
法治天地,http://218.1.138.153:9003/hls/19/index.m3u8
第一财经,http://218.1.138.153:9003/hls/15/index.m3u8
CCTV4,http://218.1.138.153:9003/hls/4/index.m3u8
CCTV7,http://218.1.138.153:9003/hls/7/index.m3u8
CCTV12,http://218.1.138.153:9003/hls/12/index.m3u8

IPTV-20,#genre#
CCTV1,http://121.37.201.60:17500/newlive/live/hls/1/live.m3u8
CCTV2,http://121.37.201.60:17500/newlive/live/hls/2/live.m3u8
CCTV3,http://121.37.201.60:17500/newlive/live/hls/3/live.m3u8
CCTV4,http://121.37.201.60:17500/newlive/live/hls/4/live.m3u8
CCTV5,http://121.37.201.60:17500/newlive/live/hls/5/live.m3u8
CCTV5+,http://121.37.201.60:17500/newlive/live/hls/6/live.m3u8
CCTV6,http://121.37.201.60:17500/newlive/live/hls/7/live.m3u8
CCTV7,http://121.37.201.60:17500/newlive/live/hls/8/live.m3u8
CCTV8,http://121.37.201.60:17500/newlive/live/hls/9/live.m3u8
CCTV9,http://121.37.201.60:17500/newlive/live/hls/10/live.m3u8
CCTV10,http://121.37.201.60:17500/newlive/live/hls/11/live.m3u8
CCTV11,http://121.37.201.60:17500/newlive/live/hls/12/live.m3u8
CCTV12,http://121.37.201.60:17500/newlive/live/hls/13/live.m3u8
CCTV13,http://121.37.201.60:17500/newlive/live/hls/14/live.m3u8
CCTV14,http://121.37.201.60:17500/newlive/live/hls/15/live.m3u8
CCTV15,http://121.37.201.60:17500/newlive/live/hls/16/live.m3u8
CCTV16,http://121.37.201.60:17500/newlive/live/hls/17/live.m3u8
东南卫视,http://121.37.201.60:17500/newlive/live/hls/20/live.m3u8
东方卫视,http://121.37.201.60:17500/newlive/live/hls/29/live.m3u8
厦门卫视,http://121.37.201.60:17500/newlive/live/hls/28/live.m3u8
安徽卫视,http://121.37.201.60:17500/newlive/live/hls/40/live.m3u8
山东卫视,http://121.37.201.60:17500/newlive/live/hls/35/live.m3u8
广东卫视,http://121.37.201.60:17500/newlive/live/hls/34/live.m3u8
江苏卫视,http://121.37.201.60:17500/newlive/live/hls/31/live.m3u8
河北卫视,http://121.37.201.60:17500/newlive/live/hls/33/live.m3u8
浙江卫视,http://121.37.201.60:17500/newlive/live/hls/32/live.m3u8
海峡卫视,http://121.37.201.60:17500/newlive/live/hls/27/live.m3u8
深圳卫视,http://121.37.201.60:17500/newlive/live/hls/37/live.m3u8
湖北卫视,http://121.37.201.60:17500/newlive/live/hls/36/live.m3u8
湖南卫视,http://121.37.201.60:17500/newlive/live/hls/30/live.m3u8
贵州卫视,http://121.37.201.60:17500/newlive/live/hls/39/live.m3u8
黑龙江卫视,http://121.37.201.60:17500/newlive/live/hls/38/live.m3u8
CGTN,http://121.37.201.60:17500/newlive/live/hls/18/live.m3u8
福建乡村振兴,http://121.37.201.60:17500/newlive/live/hls/21/live.m3u8
福建少儿,http://121.37.201.60:17500/newlive/live/hls/26/live.m3u8
福建新闻,http://121.37.201.60:17500/newlive/live/hls/22/live.m3u8
福建旅游,http://121.37.201.60:17500/newlive/live/hls/24/live.m3u8
福建电视剧,http://121.37.201.60:17500/newlive/live/hls/23/live.m3u8
福建经济生活,http://121.37.201.60:17500/newlive/live/hls/25/live.m3u8
福建综合,http://121.37.201.60:17500/newlive/live/hls/19/live.m3u8
CCTV1,http://121.37.201.60:1623/newlive/live/hls/1/live.m3u8
CCTV2,http://121.37.201.60:1623/newlive/live/hls/2/live.m3u8
CCTV3,http://121.37.201.60:1623/newlive/live/hls/3/live.m3u8
CCTV4,http://121.37.201.60:1623/newlive/live/hls/4/live.m3u8
CCTV5,http://121.37.201.60:1623/newlive/live/hls/5/live.m3u8
CCTV5+,http://121.37.201.60:1623/newlive/live/hls/6/live.m3u8
CCTV6,http://121.37.201.60:1623/newlive/live/hls/7/live.m3u8
CCTV7,http://121.37.201.60:1623/newlive/live/hls/8/live.m3u8
CCTV8,http://121.37.201.60:1623/newlive/live/hls/9/live.m3u8
CCTV9,http://121.37.201.60:1623/newlive/live/hls/10/live.m3u8
CCTV10,http://121.37.201.60:1623/newlive/live/hls/11/live.m3u8
CCTV11,http://121.37.201.60:1623/newlive/live/hls/12/live.m3u8
CCTV12,http://121.37.201.60:1623/newlive/live/hls/13/live.m3u8
CCTV13,http://121.37.201.60:1623/newlive/live/hls/14/live.m3u8
CCTV14,http://121.37.201.60:1623/newlive/live/hls/15/live.m3u8
CCTV15,http://121.37.201.60:1623/newlive/live/hls/16/live.m3u8
CCTV16,http://121.37.201.60:1623/newlive/live/hls/17/live.m3u8
东南卫视,http://121.37.201.60:1623/newlive/live/hls/20/live.m3u8
东方卫视,http://121.37.201.60:1623/newlive/live/hls/29/live.m3u8
厦门卫视,http://121.37.201.60:1623/newlive/live/hls/28/live.m3u8
安徽卫视,http://121.37.201.60:1623/newlive/live/hls/40/live.m3u8
山东卫视,http://121.37.201.60:1623/newlive/live/hls/35/live.m3u8
广东卫视,http://121.37.201.60:1623/newlive/live/hls/34/live.m3u8
江苏卫视,http://121.37.201.60:1623/newlive/live/hls/31/live.m3u8
河北卫视,http://121.37.201.60:1623/newlive/live/hls/33/live.m3u8
浙江卫视,http://121.37.201.60:1623/newlive/live/hls/32/live.m3u8
海峡卫视,http://121.37.201.60:1623/newlive/live/hls/27/live.m3u8
深圳卫视,http://121.37.201.60:1623/newlive/live/hls/37/live.m3u8
湖北卫视,http://121.37.201.60:1623/newlive/live/hls/36/live.m3u8
湖南卫视,http://121.37.201.60:1623/newlive/live/hls/30/live.m3u8
贵州卫视,http://121.37.201.60:1623/newlive/live/hls/39/live.m3u8
黑龙江卫视,http://121.37.201.60:1623/newlive/live/hls/38/live.m3u8
CGTN,http://121.37.201.60:1623/newlive/live/hls/18/live.m3u8
福建乡村振兴,http://121.37.201.60:1623/newlive/live/hls/21/live.m3u8
福建少儿,http://121.37.201.60:1623/newlive/live/hls/26/live.m3u8
福建新闻,http://121.37.201.60:1623/newlive/live/hls/22/live.m3u8
福建旅游,http://121.37.201.60:1623/newlive/live/hls/24/live.m3u8
福建电视剧,http://121.37.201.60:1623/newlive/live/hls/23/live.m3u8
福建经济生活,http://121.37.201.60:1623/newlive/live/hls/25/live.m3u8
福建综合,http://121.37.201.60:1623/newlive/live/hls/19/live.m3u8

IPTV-21,#genre#
CCTV1,http://182.140.125.47:808/hls/1/index.m3u8
CCTV2,http://182.140.125.47:808/hls/2/index.m3u8
CCTV3,http://182.140.125.47:808/hls/3/index.m3u8
CCTV4,http://182.140.125.47:808/hls/4/index.m3u8
CCTV5,http://182.140.125.47:808/hls/5/index.m3u8
CCTV6,http://182.140.125.47:808/hls/6/index.m3u8
CCTV7,http://182.140.125.47:808/hls/7/index.m3u8
CCTV8,http://182.140.125.47:808/hls/8/index.m3u8
东南卫视,http://182.140.125.47:808/hls/37/index.m3u8
云南卫视,http://182.140.125.47:808/hls/47/index.m3u8
内蒙古卫视,http://182.140.125.47:808/hls/51/index.m3u8
北京卫视,http://182.140.125.47:808/hls/22/index.m3u8
吉林卫视,http://182.140.125.47:808/hls/48/index.m3u8
四川卫视,http://182.140.125.47:808/hls/18/index.m3u8
天津卫视,http://182.140.125.47:808/hls/25/index.m3u8
宁夏卫视,http://182.140.125.47:808/hls/53/index.m3u8
安徽卫视,http://182.140.125.47:808/hls/42/index.m3u8
山东卫视,http://182.140.125.47:808/hls/26/index.m3u8
山西卫视,http://182.140.125.47:808/hls/50/index.m3u8
广东卫视,http://182.140.125.47:808/hls/24/index.m3u8
广西卫视,http://182.140.125.47:808/hls/46/index.m3u8
康巴卫视,http://182.140.125.47:808/hls/35/index.m3u8
新疆卫视,http://182.140.125.47:808/hls/55/index.m3u8
江苏卫视,http://182.140.125.47:808/hls/20/index.m3u8
江西卫视,http://182.140.125.47:808/hls/36/index.m3u8
河北卫视,http://182.140.125.47:808/hls/43/index.m3u8
河南卫视,http://182.140.125.47:808/hls/45/index.m3u8
浙江卫视,http://182.140.125.47:808/hls/21/index.m3u8
深圳卫视,http://182.140.125.47:808/hls/23/index.m3u8
湖北卫视,http://182.140.125.47:808/hls/41/index.m3u8
湖南卫视,http://182.140.125.47:808/hls/19/index.m3u8
甘肃卫视,http://182.140.125.47:808/hls/56/index.m3u8
西藏卫视,http://182.140.125.47:808/hls/54/index.m3u8
贵州卫视,http://182.140.125.47:808/hls/40/index.m3u8
辽宁卫视,http://182.140.125.47:808/hls/44/index.m3u8
重庆卫视,http://182.140.125.47:808/hls/39/index.m3u8
陕西卫视,http://182.140.125.47:808/hls/49/index.m3u8
青海卫视,http://182.140.125.47:808/hls/52/index.m3u8
黑龙江卫视,http://182.140.125.47:808/hls/38/index.m3u8
SCTV2,http://182.140.125.47:808/hls/27/index.m3u8
SCTV3,http://182.140.125.47:808/hls/28/index.m3u8
SCTV4,http://182.140.125.47:808/hls/29/index.m3u8
SCTV5,http://182.140.125.47:808/hls/30/index.m3u8
SCTV6,http://182.140.125.47:808/hls/31/index.m3u8
SCTV7,http://182.140.125.47:808/hls/32/index.m3u8
SCTV科教,http://182.140.125.47:808/hls/33/index.m3u8
四川乡村,http://182.140.125.47:808/hls/34/index.m3u8

IPTV-22,#genre#
CCTV1,http://61.178.227.57:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://61.178.227.57:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://61.178.227.57:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://61.178.227.57:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://61.178.227.57:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://61.178.227.57:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://61.178.227.57:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://61.178.227.57:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://61.178.227.57:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://61.178.227.57:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.178.227.57:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://61.178.227.57:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://61.178.227.57:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.178.227.57:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.178.227.57:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://61.178.227.57:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://61.178.227.57:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.178.227.57:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://61.178.227.57:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://61.178.227.57:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://61.178.227.57:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://61.178.227.57:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://61.178.227.57:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://61.178.227.57:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.178.227.57:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.178.227.57:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.178.227.57:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://61.178.227.57:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.178.227.57:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://61.178.227.57:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.178.227.57:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://61.178.227.57:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://61.178.227.57:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://61.178.227.57:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.178.227.57:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.178.227.57:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.178.227.57:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.178.227.57:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.178.227.57:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.178.227.57:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://61.178.227.57:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://61.178.227.57:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.178.227.57:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://61.178.227.57:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.178.227.57:9901/tsfile/live/0142_2.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://61.178.227.57:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://61.178.227.57:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://61.178.227.57:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
兰州新闻综合,http://61.178.227.57:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
兰州旅游,http://61.178.227.57:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://61.178.227.57:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://61.178.227.57:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://61.178.227.57:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
地理,http://61.178.227.57:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
奥林匹克,http://61.178.227.57:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
法制天地,http://61.178.227.57:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃公共,http://61.178.227.57:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃少儿,http://61.178.227.57:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃文化,http://61.178.227.57:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃都市,http://61.178.227.57:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
纪实,http://61.178.227.57:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
纪实,http://61.178.227.57:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
足球,http://61.178.227.57:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://61.178.227.57:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0

IPTV-23,#genre#
CCTV1,http://123.118.53.84:45237/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://123.118.53.84:45237/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://123.118.53.84:45237/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://123.118.53.84:45237/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://123.118.53.84:45237/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://123.118.53.84:45237/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://123.118.53.84:45237/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.118.53.84:45237/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://123.118.53.84:45237/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.118.53.84:45237/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.118.53.84:45237/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://123.118.53.84:45237/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://123.118.53.84:45237/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://123.118.53.84:45237/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.118.53.84:45237/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.118.53.84:45237/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
BTV北京卫视,http://123.118.53.84:45237/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://123.118.53.84:45237/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://123.118.53.84:45237/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://123.118.53.84:45237/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://123.118.53.84:45237/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://123.118.53.84:45237/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://123.118.53.84:45237/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://123.118.53.84:45237/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.118.53.84:45237/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.118.53.84:45237/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://123.118.53.84:45237/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://123.118.53.84:45237/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://123.118.53.84:45237/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://123.118.53.84:45237/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://123.118.53.84:45237/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://123.118.53.84:45237/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.118.53.84:45237/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://123.118.53.84:45237/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.118.53.84:45237/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://123.118.53.84:45237/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.118.53.84:45237/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://123.118.53.84:45237/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://123.118.53.84:45237/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://123.118.53.84:45237/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://123.118.53.84:45237/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
BTV体育,http://123.118.53.84:45237/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
BTV卡酷,http://123.118.53.84:45237/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
BTV影视,http://123.118.53.84:45237/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
BTV文艺,http://123.118.53.84:45237/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
BTV新闻,http://123.118.53.84:45237/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
BTV生活,http://123.118.53.84:45237/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
BTV科教,http://123.118.53.84:45237/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
BTV财经,http://123.118.53.84:45237/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
军旅剧场,http://123.118.53.84:45237/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
动作影院,http://123.118.53.84:45237/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
古装剧场,http://123.118.53.84:45237/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
喜剧影院,http://123.118.53.84:45237/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
城市剧场,http://123.118.53.84:45237/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://123.118.53.84:45237/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
淘电影,http://123.118.53.84:45237/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0

IPTV-24,#genre#
CCTV1,http://110.6.204.65:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://110.6.204.65:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://110.6.204.65:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://110.6.204.65:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://110.6.204.65:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://110.6.204.65:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://110.6.204.65:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://110.6.204.65:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.6.204.65:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://110.6.204.65:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://110.6.204.65:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://110.6.204.65:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://110.6.204.65:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://110.6.204.65:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://110.6.204.65:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://110.6.204.65:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://110.6.204.65:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTVNEWS,http://110.6.204.65:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://110.6.204.65:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://110.6.204.65:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://110.6.204.65:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://110.6.204.65:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://110.6.204.65:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://110.6.204.65:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://110.6.204.65:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.6.204.65:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.6.204.65:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://110.6.204.65:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://110.6.204.65:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://110.6.204.65:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://110.6.204.65:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.6.204.65:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.6.204.65:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://110.6.204.65:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://110.6.204.65:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://110.6.204.65:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://110.6.204.65:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://110.6.204.65:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://110.6.204.65:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://110.6.204.65:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://110.6.204.65:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://110.6.204.65:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://110.6.204.65:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://110.6.204.65:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://110.6.204.65:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
